1253793250374082560,feltonkizer,"Hello, 26! I am here, I’ve arrived, and I am your supreme-no cap. Thank You for the birthday wishes, words of encouragements, and the nudes (ya’ll quarantine fine). My zoom party starts at 6:00p CST. See y’all soon.… https://t.co/zH95dhDtUk",2020-04-24 21:09:39,US,Estados Unidos,América,en
1253793305764257797,jscstirling69,Incredibly sad story 😢😢 Coronavirus: Twin sisters Katy and Emma Davis die with Covid-19 https://t.co/NkM2HFV0v3,2020-04-24 21:09:53,GB,Reino Unido,Europa,en
1253793312550653953,fabiola2436,"Yo en esta cuarentena solo quiero estar en mi casa tomando té hahaha y viendo series. 
Lo demás no se puede decir! 🤣",2020-04-24 21:09:54,CL,Chile,América,es
1253793313724993538,VictoriaNefflen,"It’s disgusting that politicians within the national government have not only left the insurmountable task of handling Covid-19 to states and state resources, but are now REFUSING to financially support these states as they go bankrupt because these states happen to be blue",2020-04-24 21:09:55,US,Estados Unidos,América,en
1253793331265417218,redkhel,#walk #quarantine #quarantinelife #steps #staybusy @ Sloan Canyon National Conservation Area https://t.co/bUiBy0uB4F,2020-04-24 21:09:59,US,Estados Unidos,América,en
1253793341835182081,mariogaloppo,Dieron negativo de coronavirus los dos casos sospechosos en San Justo,2020-04-24 21:10:01,AR,Argentina,América,es
1253793341629706240,PetaMurgatroyd,"Who needs a good tan?!!!!! 🙋🏼‍♀️ 
This quarantine situation got me so white. SEND HELP #PetaJane #southseasskincare @ Los Angeles, California https://t.co/3tOyvTJlQC",2020-04-24 21:10:01,US,Estados Unidos,América,en
1253793341776461825,jrgolivero,"A más comida mexicana, más extraño el #perú 
Dieta de #cuarentena #cancunmexico #foodphotography #beerlover en Fiesta Americana Condesa Cancún All Inclusive https://t.co/R1xJGbpYKx",2020-04-24 21:10:01,MX,México,América,es
1253793342556602370,arteaga_pardo,"La gente del pueblo tiene unas vainas: Hoy: ""Yo soy un man sin agüero cuadro. Quisiera encontrarme con el tal COVID-19 ese pá meterle un toletazo en la cabeza y dejarlo muerto para que se le acabe la vaina, pero el malparido no da la cara, es un tipo difícil, pero, algún día..."".",2020-04-24 21:10:01,CO,Colombia,América,es
1253793400844771328,AskAConcierge,"A deeper dive into what hotels are doing NOW, and what that means for the future! 

New standards. What will stay, what won’t? 

#travel #hotel #hospitalityindustry 

https://t.co/33F463VPak",2020-04-24 21:10:15,US,Estados Unidos,América,en
1253793435154341890,vanarda,COVID FIGHTER II 😂 #zerocalcare #propagandalive @welikeduel sto ancora a ride,2020-04-24 21:10:23,IT,Italia,Europa,en
1253793437842911233,YourSpplyier,If this Corona Quarantine was a person: 🤣😭😂 https://t.co/utrriL1cG2,2020-04-24 21:10:24,US,Estados Unidos,América,en
1253793530222436360,dpcapturemoment,"Officials counter Trump’s suggestion that heat, light and disinfectants could be coronavirus treatments  https://t.co/8hV7SjbGZM",2020-04-24 21:10:46,US,Estados Unidos,América,en
1253793535536447488,lexireyes_,"It’s really so cool for the current NFL players reaching out to the players that were drafted. What experience to have, even during the covid times! There’s still hope, excitement, and celebration to be had! CONGRATS TO ALL 🥳☀️🎊 I cannot wait for this football season! 🤗🏈🥰😎",2020-04-24 21:10:47,US,Estados Unidos,América,en
1253793586468061185,begroom,THE PEOPLE THAT LIVE ABOVE ME ARE THE WORST PEOPLE. DISGUSTING PEOPLE. I SWEAR IF I GET COVID IT’LL BE BECAUSE OF THEM.,2020-04-24 21:11:00,US,Estados Unidos,América,en
1253793586685964288,BeccaReports,"BREAKING: The 2020 California State Fair has been canceled over coronavirus concerns, following a unanimous vote this afternoon by Cal Expo board members. The @CAStateFair was scheduled for July 17 to Aug. 2. @ABC10",2020-04-24 21:11:00,US,Estados Unidos,América,en
1253793584870043650,Regional_Bank,https://t.co/CxqIhvV6Rh.    $CLUB,2020-04-24 21:10:59,US,Estados Unidos,América,en
1253793593950527488,Kelsey4950,#StayAtHomeArizona | Arizona has worst day of confirmed coronavirus cases yet https://t.co/U8gjMo5gj6,2020-04-24 21:11:01,US,Estados Unidos,América,en
1253793607393435649,Cande313,Detroiters have always fought to survive. Coronavirus crisis is no different https://t.co/kz0OdL8Yk1 via @freep,2020-04-24 21:11:05,US,Estados Unidos,América,en
1253793622610370564,neeshpawa,"Knock, knock.Who’s there?Armageddon.
Armageddon who?
Armageddon a little bored.
☕☕☕☕🍹🍷🍸🍻🥂
#fluffycoffee #dalgonacoffee #korean #covidiot #coronavirus #quarantinegames #lockdown #covid_19 #knockknock #drinkdrankdrunk… https://t.co/09GvCEZxvS",2020-04-24 21:11:08,US,Estados Unidos,América,en
1253793657028829186,MAYORGAABOGADO3,GRATIS¡ Consulta en derecho LABORAL e INSOLVENCIA EMPRESARIAL por Covid-19. https://t.co/gMOflLq8H4,2020-04-24 21:11:16,CO,Colombia,América,es
1253793702968881152,soloconie,"El coronavirus ante mi relación hizo que nos sintieramos como pájaros quietos en aire redondo.
Si.
Peces, en distintas peceras sin salida.
:/",2020-04-24 21:11:27,MX,México,América,es
1253793744878546944,lagoncap,Trump diciendo de broma (en teoría) que los enfermos de coronavirus se deben inyectar lejía,2020-04-24 21:11:37,ES,España,Europa,es
1253793770824519680,nqn_provincia,"Durante la emergencia por coronavirus, junto a los gobiernos locales, abastecimos con 14 mil fardos de forraje destinados a familias crianceras de 26 localidades neuquinas en condiciones de vulnerabilidad. #JuntosPodemosMás https://t.co/gntuijXO8U",2020-04-24 21:11:43,AR,Argentina,América,es
1253793808468389888,Palcolasevigne,Las ventas de whisky se duplican en los últimos 15 días de encierro por Covid-19 https://t.co/LlWCzrsOZr vía @elespanolcom,2020-04-24 21:11:52,ES,España,Europa,es
1253793816802398209,phil_pdb,Tagic...https://t.co/XbqtaLcJnb,2020-04-24 21:11:54,GB,Reino Unido,Europa,en
1253793837635588096,ferbarrer4,"Le están pegan mal la cuarentena a algunos, tan trolos van a hacer?",2020-04-24 21:11:59,AR,Argentina,América,es
1253793850356903943,PabloMcFly,"Esta es una de las cosas que mas disfruto en la vida... 😅🤟🏼
.
.
.
#photo #Photographer #photography #foto #Fotografo #Fotografia #McFly #BuenosAires #Argentina #Wilde #Avellaneda #picture #CineConMcFly #cuarentena… https://t.co/zd1nh1eJHE",2020-04-24 21:12:02,AR,Argentina,América,es
1253793865288515584,yleanna4,"@CNNPolitics ,#CNN @MSNBC @NYGovCuomo @donlemon @maddow @SpeakerPelosi @AOC @SenSchumer 

THE TRUTH MUST BE SAID

BUT @NYGovCuomo
Says Coronavirus was introduced from Europe and not China is double standard. https://t.co/hucqNHc4aD",2020-04-24 21:12:06,US,Estados Unidos,América,en
1253793866689503239,bourjack,"La receta de Bill Gates para combatir con eficacia al #coronavirus con 7 puntos concretos:
https://t.co/J5Btt2VfRb",2020-04-24 21:12:06,MX,México,América,es
1253793892903923713,feromero24,"Banco Central prevé la mayor caída en el crecimiento económico desde inicios de los años ochenta.

#COVIDー19",2020-04-24 21:12:13,CR,Costa Rica,América,es
1253793921148293123,Alexand94059879,"Helado de leche klim otro ""experimento que ha funcionado en la cuarentena"" lo malo es que no dura en la nevera!! https://t.co/wefLr2HXX3",2020-04-24 21:12:19,CO,Colombia,América,es
1253793929394294784,GaleNichtula,"This is where all 50 states stand on reopening

https://t.co/QkUF1Nk6Yu",2020-04-24 21:12:21,US,Estados Unidos,América,en
1253793947312365568,LauraCasas21,"Pensé que me estaba salvando del brote en la piel en la cuarentena, pero ahora tengo todos los granos que no me salieron en mi adolescencia, en toda la cara y cuello 😫",2020-04-24 21:12:26,CO,Colombia,América,es
1253793970376884230,comandosergioh,"#24br nuestros uniformados de Patrulleros de Angostura en Ciudad Bolívar realizan despliegue de seguridad para que las personas acaten la cuarentena social y el decreto municipal, la clave es prevenir 
#PuebloConsciente https://t.co/W1HgHcWk5W",2020-04-24 21:12:31,VE,Venezuela ,América,es
1253793984855539716,Trish1243666130,Government is willing to have acceptable losses during Covid-19!,2020-04-24 21:12:35,US,Estados Unidos,América,en
1253794072063590400,Biffabiffa,The younger sister of the 37 year old twins who died within days of each other of coronavirus has just broken my heart  #bbcnews,2020-04-24 21:12:55,GB,Reino Unido,Europa,en
1253794092544339969,candecelestee,"soñé q me iba sola de viaje a un lugar re lejos, próxima meta cuando termine la cuarentena",2020-04-24 21:13:00,AR,Argentina,América,es
1253794118133841923,AbbyMndz1,LITERAL hoy en mi día 40 de cuarentena😅 y ya que acabe 🥺,2020-04-24 21:13:06,PE,Perú,América,es
1253794131257655297,RgSoletzky,"So Trump doesn't even attend the coronavirus briefings before he does his so-called press conferences. He wings it. @POTUS says we might hit 100,000 deaths &amp; no big deal. @JoeNBC @morningmika @maddow",2020-04-24 21:13:09,US,Estados Unidos,América,en
1253794135351463936,mangelmendez,Hoy nos tocó ir por agua para 15 días según jajaja #Cuarentena #quedateencasa en Sam's Club México https://t.co/hHsAlOyG2E,2020-04-24 21:13:10,MX,México,América,es
1253794163264557060,amandacharm_,My sisters boyfriend asked her on a date to make quarantining feel a little less sucky &amp; created her own Italian restaurant “Jenny’s Place” in their basement 😭 The absolute cutest ❤️ #Quarantine #DateNight https://t.co/qBnTidzHTQ,2020-04-24 21:13:17,US,Estados Unidos,América,en
1253794163268759552,christina_mertz,If you haven’t gotten pretzels to go from @BierGartenDC you are definitely not doing this quarantine thing correctly! Thanks Danny &amp; Erin 🖤 https://t.co/Q0gPWhxDME,2020-04-24 21:13:17,US,Estados Unidos,América,en
1253794239575703552,br3larson,"Quarantine is definitely starting to show its effect on people at work. Lots of fights and snide remarks and excess poor attitudes that all culminated to explosion of emotion by all yesterday. 

Thank goodness for weekends because we all need the break right now",2020-04-24 21:13:35,US,Estados Unidos,América,en
1253794294206468096,Priestjax,"We came together-City Council, Duval Delegation &amp; DCSB to create our local response to our neighbors’ needs. It was a good Zoom Virtual Meeting about our Jax/Duval neighbors who lost jobs bc of Covid-19 and need to file reemployment applications. #servingjaxtogether #covid19care",2020-04-24 21:13:48,US,Estados Unidos,América,en
1253794307204620289,CDMXpapi,I’ll gratefully take whatever role is given me after this quarantine is over. 🎭 https://t.co/p2WKiLd0qo,2020-04-24 21:13:51,US,Estados Unidos,América,en
1253794345800601603,kplynch,"When I put on my mask and blue gloves to go in a store, I feel like I’m involved in a heist. #coronavirus",2020-04-24 21:14:01,US,Estados Unidos,América,en
1253794373512331266,lupesepulveda,Todos los finde estamos renovando la carta delivery de Virú. Les dejo la última. Arriba PYMES! #pichilemu #cuarentena #FelizFinde https://t.co/2h5ve7ccp8,2020-04-24 21:14:07,CL,Chile,América,es
1253794425152704514,AsociacionRED45,"https://t.co/Ls8rDW40Qn
Esperemos tome medidas urgentes el Ministerio de @Defensagob para evitar más casos en las unidades .
Y la pronta recuperación a los compañeros que han estado en contacto con el #COVID19",2020-04-24 21:14:19,ES,España,Europa,es
1253794444484259842,adamdboura,Oh yeah. It’s Friday. I get to join y’all in quarantine for a couple days. https://t.co/RSFOc6xjGm,2020-04-24 21:14:24,US,Estados Unidos,América,en
1253794474809012224,Angel6bares,Esta cuarentena me está cambiando hasta el color de los ojos..🤪🤪 https://t.co/iBSKPzhE42,2020-04-24 21:14:31,ES,España,Europa,es
1253794487362617345,EmmaVegaok,Que afortunado todo aquel que pudo pasar la cuarentena con su pareja 😢,2020-04-24 21:14:34,AR,Argentina,América,es
1253794492198649857,juan_campov,"Consulta al querido y sufrido pueblo ecuatoriano:

Quien de ustedes quiere ganar 5.000 dólares por mes para salir por TV a decir el número de contagiados y muertos por el #coronavirus y que te quedes en la casa  ?

@EcuavisaInforma @teleamazonasec @mercurioec @elcomerciocom",2020-04-24 21:14:35,EC,Ecuador,América,es
1253794513086148608,zycowski,"I read a pickup line that people are using in their Tinder bios that said, “If Coronavirus doesn’t take you out, can I?”

I’m so happy that I’m not single and trying to date during this pandemic.",2020-04-24 21:14:40,US,Estados Unidos,América,en
1253794532275052546,Teresa_Morgan10,"Curious question: if you're out in your car and you have an accident. Are you insured if your insurer deems it was for non-essential purposes? 

#lockdownuk #lockdownextension
#coronavirus #StaySafeStayHome https://t.co/V76FrdFFGo",2020-04-24 21:14:45,GB,Reino Unido,Europa,en
1253794532220702720,FrankieGrazie6,"Earlier today, DPH said it heard from nursing home employers that workers at homes exposed to COVID-19 were wearing trash bags as PPE for preferences. Here's response from @SEIU1199_NE -- @wnpr https://t.co/JoYxwDVrHQ",2020-04-24 21:14:45,US,Estados Unidos,América,en
1253794604610134018,AswadsWorld,Evening walk yesterday from Glasgow Botanics to Hyndland and back 👟🐿🏃‍♂️🐦🍂🌳🍃🏞🎽 #Glasgow #Scotland #CoronaVirus #COVID-19 #Lockdown #GlasgowBotanicGardens #Hyndland @ Binghams Pond https://t.co/NDiznfM0EW,2020-04-24 21:15:02,GB,Reino Unido,Europa,en
1253794671513546755,POPSlockndropit,"I have a spiked seltzer, can of beer or full glass of wine before I do any workouts in quarantine now. Who is with me?",2020-04-24 21:15:18,US,Estados Unidos,América,en
1253794676030820353,splashdance36,John Durham expands investigative team amid coronavirus outbreak https://t.co/8WnAvz16rb,2020-04-24 21:15:19,US,Estados Unidos,América,en
1253794676471205888,yerkovish,"GRAN #MENSAJE EN TIEMPO DE CORONAVIRUS.

#peru🇵🇪
#quedateencasa
#YoMeQuedoEnCasa
#mensaje en Arequipa - Perú https://t.co/3al9Oefxg3",2020-04-24 21:15:19,PE,Perú,América,es
1253794709581049856,phonsyTHEgreat,"Still Dreaming freestyle. Been my mood this past week, stick to ya script regardless what people say. Freestyles every Friday at 5 tilll quarantine done ! #ajpeoples @JIDsv https://t.co/mOTKppPy0A",2020-04-24 21:15:27,US,Estados Unidos,América,en
1253794765101043713,Motobaka,Dice TotalPlay que va a mandar un técnico a arreglar mi módem. ¿Y el coronavirus? Le pregunté. Sin coronavirus. Me contestó. Ah bueno...,2020-04-24 21:15:41,MX,México,América,es
1253794792837873664,deepermagic,Tonight’s #coronavirus #cocktail!  Thanks @realDonaldTrump and @Lysol. 🙄 https://t.co/hu5jSJwA8u,2020-04-24 21:15:47,US,Estados Unidos,América,en
1253794836215402497,Manueladlc,En toda la cuarentena no comimos ni una sola vez golosinas de kiosco o dulces procesados.. por qué con mi hermana en la cocina no es necesario 😎,2020-04-24 21:15:57,AR,Argentina,América,es
1253794844054519811,Michaeloptv,$BBBY announces it will be closed through at least May 16th. BUT it might start curbside pickup in states ready to reopen. #Retail #coronavirus,2020-04-24 21:15:59,US,Estados Unidos,América,en
1253794864115912704,bermejojulieta,"Gracias @fabianatunez por tu pasión, tus ganas, tu tiempo y compartir tu conocimiento 💪💪 ""Violencia de género en cuarentena"" #MasMujeresMejorPolitica https://t.co/GFG0NuRf3N",2020-04-24 21:16:04,AR,Argentina,América,es
1253794894965071877,CPearsonArtist,"One of a new series of paintings created during the COVID-19 lockdown of various ‘small, glowing moments’.
.
This is a view of the International Space Station glimmering in the clear night sky (as seen from my… https://t.co/5K9V2KipFd",2020-04-24 21:16:11,GB,Reino Unido,Europa,en
1253794898672844801,JC_Ortega_,Friday night party en tiempos de coronavirus. https://t.co/UcmfhOMI9U,2020-04-24 21:16:12,ES,España,Europa,en
1253794907606654983,omarmuniz9,COVID-19 updates for the US #covid19 https://t.co/dDK6GHfvGu,2020-04-24 21:16:15,US,Estados Unidos,América,en
1253794910387478528,DanielMinden,"I’m spending my quarantine

⚪️Posting Instagram challenges

⚪️Spending hours on TikTok

⚪️Eating five meals a day

🔘Watching American movies/TV shows to determine where in Toronto they were shot",2020-04-24 21:16:15,CA,Canadá,América,en
1253794919774388238,Enginethatcan,"@KatRamsland Coronavirus Is Ready To Explode Inside Fort Dix Federal Prison, Incarcerated People and Their Loved Ones Say https://t.co/1O6KwG8CNm",2020-04-24 21:16:17,US,Estados Unidos,América,en
1253794928712392710,KrvzyFingaz,"Debuts tonight on @864hiphop at 10pm

Go and download the live365 app and search for #864HipHopRadio S/O to @jjsolomon for putting on for the local music scene.

#newmusic #internetradio #brave #quarantine #welit… https://t.co/wW2gdVOKOv",2020-04-24 21:16:20,US,Estados Unidos,América,en
1253794973495054342,CambridgeKitty,"@CrownePlaza LTL Fest in KY in Sept was cancelled for COVID. Your hotline said NO REFUND since I prepaid my room (was told that AFTER being sent to line that rang for 20+ mins, called back &amp; told to call hotel direct...hotel sent me to you...again.) HELP! #nobodyexpectsapandemic https://t.co/M8RjOLWbZQ",2020-04-24 21:16:30,US,Estados Unidos,América,en
1253795020802420739,RogerFeenstra,"Only 14,900 cases of COVID in the U.S. are critical. #OpenCalifornia #OpenAmerica @realDonaldTrump",2020-04-24 21:16:42,US,Estados Unidos,América,en
1253795075487870977,MAGODEOZOFIC,"▪️FALLECE DANIEL CAMACHO “ROAD MANAGER EN AMERICA” DE MAGO DE OZ▪️
Hace tan solo un par de horas que el teléfono me escupía una de esas noticias que te dejan con el corazón triste y la congoja en el Alma. -Txus, acaba de fallecer Camacho por coronavirus. https://t.co/qBRdWqMxkG",2020-04-24 21:16:55,ES,España,Europa,es
1253795086984454145,drsmckay,"50k people are dead in the US and unemployed is nearing 20%.

Meanwhile @realDonaldTrump is either a. saying injections of bleach or a bit of sunlight can cure covid, or b. is using his press conferences to *make jokes* (his own admission)

He is a bad egg.",2020-04-24 21:16:57,GB,Reino Unido,Europa,en
1253795099999375365,tezzabaker,If a fart can get through underpants&amp; pair ov jeans. Then a virus can get through a poxy mask. 🤔🤔🤔 #DrBaker talking #GETFUCKED #coronavirus,2020-04-24 21:17:00,GB,Reino Unido,Europa,en
1253795142915575809,Gatomaulla3,"Bueno yo creo que a esta altura  de la cuarentena a fin de romper el aburrimiento que esta provocando sería bueno un buen terremoto, un tsunami devastador un meteorito o la llegada de godzilla a una ciudad importante",2020-04-24 21:17:11,AR,Argentina,América,es
1253795149588697091,odrio0801,Con esto de la cuarentena pila de gente debe haber aprendido independizarse si no ya se deben a ver matado.🤪,2020-04-24 21:17:12,UY,Uruguay,América,es
1253795183780679685,elielectrico,"22719 CONFIRMADOS  
576 fallecidos ""oficiales"" y 1060 fallecidos sospechoso de Covid--19. 
Y aún asi piensan levantar la cuarentena? Corrijanme si me equivoco pero somos el país mas golpeado en America latina por Covid--19 y vamos a ser los primeros en salir del aislamiento? https://t.co/AaIR52IUUY",2020-04-24 21:17:20,AR,Argentina,América,es
1253795225220395010,fxkcmx,Cuarentena’s jokes https://t.co/2ola8Npe9w,2020-04-24 21:17:30,ES,España,Europa,en
1253795247127179265,itsfoxmulder,We’re really reporting to tell people not to drink Lysol. #okayamerica #wtf #disinfectant #covid,2020-04-24 21:17:35,US,Estados Unidos,América,en
1253795259060039680,taoqibao2008gm1,❌Is China Really Recovering from COVID-19? https://t.co/V6iqWsjhGM via @YouTube,2020-04-24 21:17:38,GB,Reino Unido,Europa,en
1253795284435505152,raewookin,Cuarentena o milentena?,2020-04-24 21:17:44,ES,España,Europa,es
1253795288919216130,_AbsurdDenker,"Fav si han coqueteado está cuarentena sólo por aburrimiento, RT, si ya se cansaron",2020-04-24 21:17:45,CO,Colombia,América,es
1253795296993312768,_DuhKota_,Quarantine is taking a toll on my love triangle https://t.co/uzKocMxlxq,2020-04-24 21:17:47,US,Estados Unidos,América,en
1253795301246341120,kdruben,One of the very first tweets I sent during the pandemic was a “wonderment” about what good could come from COVID-19.  A changed calendar? This article seems to suggest smaller classes.  What else?https://t.co/6kgTyNESCb,2020-04-24 21:17:48,US,Estados Unidos,América,en
1253795331491454978,DIRTcar_Racing,"World of Outlaws &amp; DIRTcar Racing: Return to Racing Resources for Tracks, Competitors and Fans #DIRTTogether

Learn more: https://t.co/QpNC2y8v87 https://t.co/CnMVqA3nJI",2020-04-24 21:17:56,US,Estados Unidos,América,en
1253795334670581760,TVMCCA,"Adams, Arapahoe, Boulder and Jefferson counties join Denver in extending stay-at-home orders to May 8 https://t.co/TKKR4OwWjt via @denverpost #Colorado",2020-04-24 21:17:56,US,Estados Unidos,América,en
1253795352253214734,Shijones,"If she ain't hitting you up during this quarantine, you damn sure wont hear from her once its over.",2020-04-24 21:18:01,US,Estados Unidos,América,en
1253795373635813379,blaketorr_es,We should just take all of the celebrities who were singing Imagine in that one video and make them test subjects for the covid-19 vaccine,2020-04-24 21:18:06,US,Estados Unidos,América,en
1253795388651376640,RodriguezMati_,Yo haciendo una lista con todos los cumpleaños pendientes que voy a tener despues de la cuarentena https://t.co/OQmVaxQBRk,2020-04-24 21:18:09,AR,Argentina,América,es
1253795418250543104,JethBlue,"Por fin en casa, como lleváis la cuarentena?? https://t.co/zFeAXVkwWR",2020-04-24 21:18:16,ES,España,Europa,es
1253795446755135489,salud_atlantico,"Atlántico se suma a la segunda jornada Nacional de vacunación, bajo estrictas medidas de prevención por el COVID-19. Este año se cumplirá entre el 25 de abril y el 2 de mayo, en el marco del mes de la niñez. Semana de vacunación de las Américas 2020.  Ama. Confía. Protege.💉 https://t.co/qJtDTvx4Nz",2020-04-24 21:18:23,CO,Colombia,América,es
1253795481110659075,grahamkrackr,When is a whole new wave of covid deaths gonna hit? https://t.co/KCxgYe4DCQ,2020-04-24 21:18:31,US,Estados Unidos,América,en
1253795526815907843,PCivilVelilla,"Esta tarde a las 20 h junto a las agrupaciones de @PCivilMejorada @PCivil_SFH @ProteCoslada y Pc @AytodeLoeches Bomberos Coslada, @PoliciaLocalSFH y #Uvi19 #SUMMA112 hemos querido agradecer y apoyar a los trabajador@s del Hospital del Henares #COVIDー19 💪👏👏👏 https://t.co/O1vaLQR7tz",2020-04-24 21:18:42,ES,España,Europa,es
1253795614816690178,oscarsanchz_,quarantine mood😛☀️ https://t.co/B3gzXFCTgZ,2020-04-24 21:19:03,ES,España,Europa,en
1253795627974250498,BarBizMag,If you missed this here is your chance to redeem yourself! Cheer🎉 #recipe #cocktails #quarantine @HendricksGin @GlenfiddichSMW @TullamoreDEWUS https://t.co/hr59yBrKWq,2020-04-24 21:19:06,US,Estados Unidos,América,en
1253795683406053378,patriciaideya,happy quarantine bday 2 me💖🎉 https://t.co/sI7Ac5lG99,2020-04-24 21:19:19,US,Estados Unidos,América,en
1253795686803439618,Kylaa_aaa,"By the end of the quarantine, we’ll all be looking like baddies. LINK IN MY BIO !!! https://t.co/iM1yQU3jnW",2020-04-24 21:19:20,US,Estados Unidos,América,en
1253795696563666946,CubiJesu,"Mi hermano me manda su rutina de ejercicios sus videos son geniales, a simple vista esta re flaco y enserio que no me mintió en hacer ejercicios.. Toda la cuarentena entrenando a full.
Cuando sea grande quiero ser como él.... Entrenando, claro.",2020-04-24 21:19:23,AR,Argentina,América,es
1253795700002914304,K8WANE,"I'm clearly far too tired as I just read this @Telegraph headline as:

""How the coronavirus lockdown will change our livers forever.""

In fairness, livers might also be accurate. https://t.co/sYP6iJEp7r",2020-04-24 21:19:23,GB,Reino Unido,Europa,en
1253795707393359873,torrefarrerapsc,https://t.co/pR5FjVtCsx Leído en Periódicos Españoles https://t.co/JGNbqsYVEO @periodicoespapp,2020-04-24 21:19:25,ES,España,Europa,es
1253795746664665089,everydaynikko,Well.. I dont know what effin day it is anymore💁🏾‍♂️ @ Quarantine https://t.co/A6dO216ZRj,2020-04-24 21:19:35,US,Estados Unidos,América,en
1253795774376185856,Ryrizzled,I have a 16 hour lay over in Seattle in the beginning of May &amp; the first person I thought of was @AlieceNwondrlnd but were in quarantine 🥺😭,2020-04-24 21:19:41,US,Estados Unidos,América,en
1253795780348932096,shigespremier,For many customers you just arent using your car as much anymore and in case you missed it you may due premium refund from your auto insurance carrier. @USNewsCars has more details: https://t.co/cWP0veuwWw #coronavirus,2020-04-24 21:19:43,US,Estados Unidos,América,en
1253795812662022145,merimerijr,iOS offloaded Google Maps app from my iPhone. That’s how long this quarantine has been.,2020-04-24 21:19:50,TR,Turquía,Europa,en
1253795830349398016,Jcgambini,"🇵🇪cifras COVID-19 (día 40)🚨24/04
🔅muestras: 198349
🔅negativos: 176701
🔅positivos: 21648
🔅hosp: 3194
🔅UCI: 505
🔅muertes: 634 https://t.co/VR6KES7pyW",2020-04-24 21:19:55,PE,Perú,América,es
1253795837408358400,Presi_Cuautepec,"Atendiendo las instrucciones del Gobernador @omarfayad ante la actual contingencia de COVID-19, personal del Sistema DIF realizó la entrega de 5,890 Desayunos Escolares Fríos, beneficiando a 589 niños de las comunidades y barrios de Tezoquipa, Texcaltepec, Guadalupe Victoria, https://t.co/Nl8cMydtvU",2020-04-24 21:19:56,MX,México,América,es
1253795842634534915,mccourt_brendan,"Truth coming out about Govt's secretive 'scientific' advisory group: Why is Cummings on it?

#coronavirus https://t.co/HuWwIEgzud",2020-04-24 21:19:57,GB,Reino Unido,Europa,en
1253795880198713346,iitsindiaa,Sooo this quarantine stuff done extended till the end of May and im about to lose it 😴😴,2020-04-24 21:20:06,US,Estados Unidos,América,en
1253795896971743236,loraconejo,#SientoComoQue la cuarentena va a durar más de lo que esperamos. ☹️ @rogergzz @rogerenradio https://t.co/NnLlEbT6am,2020-04-24 21:20:10,BG,Bulgaria,Europa,es
1253795904538185729,LiesMistruths,"Covid-19 deaths in USA 50,000 dead. Equivalent to the following: 100 jumbo jets carrying 500 passengers &amp; crew or 833 buses carrying 60 passengers or 17 Cruise ships carrying 3,000 passengers &amp; crew or 25,000  2 passengers car accident fatalities. GOT YOUR ATTENTION?",2020-04-24 21:20:12,US,Estados Unidos,América,en
1253795905318334464,teresazilla,"You’ve heard of the Freshman 15, but is the world ready for the Covid-19? #dadjokes to go with my daily #dadnoises. Now all I need is a #dadbod and my transformation will be complete",2020-04-24 21:20:12,US,Estados Unidos,América,en
1253795908694786051,marianoseguin,Y si mañana no estamos? Rompan la cuarentena a la verga wey 😂,2020-04-24 21:20:13,AR,Argentina,América,es
1253795912092024833,celina_dg,"Durante la situación de Covid-19, pescadores, acuicultores, agricultores, chefs y restaurantes de Ensenada, participan en la elaboración y donación de comida con productos pesqueros y acuicolas. Este gesto altruista se trabaja junto con la SEST y Alcaldía.
https://t.co/xwueSRmyFG https://t.co/oAfTRKqyQG",2020-04-24 21:20:14,MX,México,América,es
1253795913195274244,FloriiOk,"Mi prima se tendría que haber casado hoy pero con esto de la cuarentena, no pudo. Dios le dió la oportunidad de arrepentirse al pibe. Jajajaja",2020-04-24 21:20:14,AR,Argentina,América,es
1253795913266532357,BMarkey,Coronavirus task force adviser was shocked by Trump’s absurd claim: ‘I wanted to hide’ https://t.co/JPSffDEVF7,2020-04-24 21:20:14,US,Estados Unidos,América,en
1253795938814083075,franritchey,"Quarantine Art! One a day! @thegetty tussenkunstenquarantaine 

Original Art by: Edward Hopper, Morning Sun, 1952

 #stayingathome #quedateencasa #covid19 #artforsale #artistsupportingart #quarantineliving… https://t.co/QRCHaqbHgH",2020-04-24 21:20:20,MX,México,América,en
1253795955620696065,TainaMertalo,Belgium to begin relaxing #coronavirus restrictions on May 4 https://t.co/V9sTRWOdz6,2020-04-24 21:20:24,BE,Bélgica,Europa,en
1253795960368619520,atupuertatodo,"Se te antoja un Completo ?

Pincha aquí: https://t.co/XijardAFYi

#quedateencasa #QuedateEnCasa #quarantine #cuarehtena #cuarentenaencasa en Chile https://t.co/1ivs5WIswD",2020-04-24 21:20:26,CL,Chile,América,es
1253795971550425088,mirandayaver,"We knew how this story would progress when Trump suggested injecting bleach.

And here it is: someone called in to a radio show proposing that vaping bleach could cure COVID-19. And a conservative radio host agreed. 

Trump is a danger to public health. https://t.co/wkK7N0QpeF",2020-04-24 21:20:28,US,Estados Unidos,América,en
1253795980769660932,terri2kool,Wait. Trevor just asked why are the government charging for these quarantine flights/hotel stay? 😩😑 LAWD HERE WE GO.,2020-04-24 21:20:30,BM,Bermudas,América,en
1253795984175325184,CJSBPato,"Lo bueno de la cuarentena es que estoy con mis papás, después de casi un año de no verlos.",2020-04-24 21:20:31,MX,México,América,es
